participant,task,attempt,method,Rvel,Rfeat,Rvel*,Rfeat*,RvD,RfD,iactForce,iactTime,L2,L2Final,FeatDiffFinal,FeatWeightPath,WeightPath,FeatDiff,RegretFinal,Regret
P3,T4,2,A,0.28185008594449595,79.34904159918256,0.0320482060381,64.7395550562,0.24980187990639596,14.609486542982552,284.5024753890286,2.1,0.2845791493401283,0.23222552056821755,8.670397051233167,22.25766075150882,3.3577199838804823,14.609486542982552,0.0,0.0
P3,T4,2,B,0.2580612443416093,67.21950779766672,0.0320482060381,64.7395550562,0.22601303830350933,2.479952741466718,170.67621603038086,1.2000000000000002,0.28495329865942337,0.5926554385603628,21.42803487449804,21.351876808384958,1.9242036516688252,2.479952741466718,0.0,0.0
P4,T1,1,A,0.04121257498104242,52.29649569803621,0.025266781174202255,41.50272782483688,0.015945793806840167,10.793767873199329,38.58973957963837,0.30000000000000004,0.39935939575093243,0.0,0.0,20.67508720684092,1.0,10.793767873199329,0.0,10.793767873199329
P4,T1,1,B,0.04268916253842524,53.82187095279445,0.025266781174202255,41.50272782483688,0.017422381364222982,12.319143127957567,38.37043535728607,0.30000000000000004,0.614061611772838,0.0,0.0,20.650088726917687,1.0,12.319143127957567,0.0,12.319143127957567
P4,T1,2,A,0.046120765991604036,49.88557173192468,0.025266781174202255,41.50272782483688,0.02085398481740178,8.382843907087796,91.75321122380798,0.8,0.3839914656140319,0.0,0.0,20.669897603374693,1.0,8.382843907087796,0.0,8.382843907087796
P4,T1,2,B,0.024757454225491683,48.33133457732866,0.025266781174202255,41.50272782483688,0.0005093269487105728,6.82860675249178,40.45930251826317,0.4,0.27254802101874603,0.0,0.0,20.651540414193107,1.0,6.82860675249178,0.0,6.82860675249178
P4,T2,1,A,0.09597941656157903,104.51439333188962,0.0227234209604,30.3635833267,0.07325599560117903,74.15081000518963,110.7198045829426,0.8,0.09064905332556746,0.06620136737655358,42.370482855565,20.494093038463365,1.0646140072535424,74.15081000518963,0.0,0.0
P4,T2,1,B,0.05031167273467343,62.99424828957517,0.0227234209604,30.3635833267,0.027588251774273428,32.63066496287517,127.04958955414531,1.0,0.22479618719916886,0.6983799217711147,14.199176919363442,20.58512922859899,1.0306393651415213,32.63066496287517,0.0,0.0
P4,T2,2,A,0.15572733884461407,149.7610603705802,0.0227234209604,30.3635833267,0.13300391788421406,119.3974770438802,410.30784773001346,3.0,0.24403347425832092,0.3736873726673764,140.24968151068265,22.441872588923665,3.4304567734881806,119.3974770438802,0.0,0.0
P4,T2,2,B,0.053062715753398035,79.53899253698916,0.0227234209604,30.3635833267,0.030339294792998035,49.17540921028916,169.60050196075835,1.5,0.170002672078545,0.44426086994874814,15.712083784050927,20.422562157908743,0.9967010141630972,49.17540921028916,0.0,0.0
P4,T3,1,A,0.07778065824906435,74.87984566129028,0.0406183171652,71.5630861069,0.037162341083864354,3.3167595543902735,128.4762513091168,1.6,0.19883603783239848,0.0,4.118305696465541e-11,20.676436391757385,1.0,3.3167595543902735,-4.118305696465541e-11,3.3167595543902735
P4,T3,1,B,0.08492119177964766,69.43784462685339,0.0406183171652,71.5630861069,0.04430287461444766,2.1252414800466113,34.482010701820904,0.4,0.4565576099093008,0.3063180767351944,2.1068913423886073,20.383635684838538,0.6936819232648056,2.1252414800466113,2.1068913423886073,-2.1252414800466113
P4,T3,2,A,0.08094385508186261,68.97673244070968,0.0406183171652,71.5630861069,0.04032553791666261,2.5863536661903197,120.37377129761458,1.5,0.1620150952093625,0.0,4.118305696465541e-11,20.645891925023854,1.0,2.5863536661903197,-4.118305696465541e-11,-2.5863536661903197
P4,T3,2,B,0.11127200904601846,64.82793401724757,0.0406183171652,71.5630861069,0.07065369188081846,6.735152089652431,24.980984041568185,0.30000000000000004,0.2597069563489524,0.0,4.118305696465541e-11,20.708850736852497,1.0,6.735152089652431,-4.118305696465541e-11,-6.735152089652431
P4,T4,1,A,0.2876344056190934,81.27121368583424,0.0320482060381,64.7395550562,0.25558619958099343,16.531658629634236,205.24235876498406,1.9000000000000001,0.14612073797305217,0.15560598103250456,9.249484410741587,21.67787138557838,2.812653963414615,16.531658629634236,0.0,0.0
P4,T4,1,B,0.30009858250444166,71.4271203594836,0.0320482060381,64.7395550562,0.26805037646634167,6.687565303283591,110.90785327820262,1.0,0.1115496974860658,0.3692330525061315,13.816667090355594,20.197970567301784,0.4585314749248922,6.687565303283591,0.0,0.0
P4,T4,2,A,0.25750378371365146,82.89750638210018,0.0320482060381,64.7395550562,0.22545557767555147,18.15795132590017,220.51026476415754,2.2,0.11512085379205284,0.07716898886845769,4.143082341884224,21.12203475304905,2.3455615132151735,18.15795132590017,0.0,0.0
P4,T4,2,B,0.2707752518969038,71.76491771248635,0.0320482060381,64.7395550562,0.23872704585880383,7.025362656286347,115.30553705072397,1.0,0.06160863941536022,0.11171292654011124,4.161512010205641,20.04910083911453,0.4047111370482367,7.025362656286347,0.0,0.0
P5,T1,1,A,0.061516514856949936,53.80678741701304,0.025266781174202255,41.50272782483688,0.036249733682747684,12.30405959217616,970.07783485705,6.2,0.43525062492948385,0.6859385238685327,15.637167417015647,24.41585314128684,5.9340484087007574,12.30405959217616,15.637167417015647,12.30405959217616
P5,T1,1,B,0.04342608376181456,56.769959761298075,0.025266781174202255,41.50272782483688,0.018159302587612305,15.267231936461194,155.64876753838897,1.3,0.42822783799041825,0.04784503921311534,0.22392103357779547,20.500309930150152,1.0478450392131151,15.267231936461194,0.22392103357779547,15.267231936461194
P5,T1,2,A,0.03780222742121738,58.73529506560588,0.025266781174202255,41.50272782483688,0.012535446247015126,17.232567240769,621.7457569329293,5.1000000000000005,0.3740440928847592,0.8180911188286437,20.08967763061142,21.255241741468822,2.1658261684703213,17.232567240769,20.08967763061142,17.232567240769
P5,T1,2,B,0.037305612996930027,63.23444559662684,0.025266781174202255,41.50272782483688,0.012038831822727771,21.73171777178996,126.00579210920964,1.0,0.7062683812249759,0.6673842179910486,15.50111065608435,20.657745374102657,1.2492600772691966,21.73171777178996,15.50111065608435,21.73171777178996
